incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC003849,Homicide,North,SPRINGFIELD,NC,7300 Elm Blvd,46.068404,-86.432347,2018-03-14,OFF0010,Mark,White,8297.0,SUS00156,David,Moore,16.0,Male,Unknown,VIC00444,Charles,Jackson,61.0,Female,792-393-8892,Rifle,Critical,Under Investigation,Arrest Made,2.0,48095.04,True,Incident at 7300 Elm Blvd. Officer responded at scene.
INC004761,DUI,Southeast,FAIRVIEW,PA,1096 Park Rd,36.549199,-120.887835,2020-07-02,OFF0135,Nancy,Smith,7980.0,SUS00198,Michelle,Martin,48.0,Female,Hispanic,VIC00491,Patricia,Anderson,34.0,Male,(205) -66-0-7011,Unknown,Medium,Pending,Warning Issued,4.0,24725.4,True,Incident at 1096 Park Rd. Officer responded at scene.
INC000422,Robbery,Northeast,CENTERVILLE,GA,8755 Main St,30.111647,-115.509788,2019-11-08,OFF0108,John,Hill,2124.0,SUS00705,Anthony,Walker,46.0,Unknown,Hispanic,VIC00438,Thomas,Harris,74.0,Female,379-931-2119,Rifle,Medium,Under Investigation,Warning Issued,4.0,23760.89,True,Incident at 8755 Main St. Officer responded at scene.
INC001498,Drug Offense,North,FAIRVIEW,FL,1581 Sunset Blvd,41.175124,-112.540236,2022-10-25,OFF0112,Robert,Green,3441.0,SUS00593,Emily,Hall,33.0,Unknown,Black,VIC00493,Barbara,Wilson,63.0,Female,Tidak Tersedia,Unknown,Critical,Open,Dismissed,0.0,32950.83,True,Incident at 1581 Sunset Blvd. Officer responded at scene.
INC003272,Kidnapping,Midtown,FAIRVIEW,TX,3000 Maple Dr,36.549199,-85.021386,2019-03-18,OFF0002,Robert,Williams,3375.0,SUS00174,Sarah,Smith,62.0,Female,White,VIC00386,Ashley,Anderson,38.0,Male,3105523751,Blunt Object,Critical,Closed,Warning Issued,0.0,42567.37,True,Incident at 3000 Maple Dr. Officer responded at scene.
INC003649,Online Fraud,Midtown,LAKEWOOD,IL,5050 Washington Ave,34.640808,-93.201555,,OFF0142,Barbara,Flores,4974.0,SUS00015,Donna,Thomas,46.0,Unknown,Hispanic,VIC00963,Nancy,Martin,32.0,Unknown,8726114654,Pistol,Medium,Pending,Warning Issued,1.0,24725.4,True,Incident at 5050 Washington Ave. Officer responded at scene.
INC003057,Sexual Assault,Southwest,MAPLEWOOD,IL,7911 Elm Blvd,31.71309,-86.174641,2020-04-06,OFF0048,Mary,Miller,6818.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00163,Nancy,Miller,25.0,Female,677-368-3650,Knife,Critical,Open,Belum Ada Resolusi,2.0,46846.88,True,Incident at 7911 Elm Blvd. Officer responded at scene.
INC001113,Assault,Northeast,FAIRVIEW,GA,3447 Washington Ave,33.048222,-80.271322,2019-12-29,OFF0081,Sarah,Martin,,SUS00122,Donna,Scott,32.0,Unknown,Black,VIC00421,William,Torres,71.0,Female,394-274-1961,Hands/Feet,Medium,Open,Warning Issued,4.0,32444.16,False,Incident at 3447 Washington Ave. Officer responded at scene.
INC004934,Burglary,Northwest,OAKDALE,IL,256 Cedar Lane,31.048051,-101.485086,2023-08-30,OFF0081,Emily,Williams,5709.0,SUS00142,Karen,Hill,36.0,Male,Asian,VIC00827,Donna,Wright,79.0,Unknown,Tidak Tersedia,Gun,Low,Closed,Belum Ada Resolusi,4.0,427.99,False,Incident at 256 Cedar Lane. Officer responded at scene.
INC002104,Burglary,North,OAKDALE,NY,5244 Washington Ave,47.095402,-86.225848,2021-11-18,OFF0148,Robert,Nguyen,2203.0,SUS00147,Nancy,Williams,42.0,Male,Asian,VIC00856,Nancy,Thompson,86.0,Unknown,756-709-1447,Rifle,Medium,Under Investigation,No Arrest,2.0,49671.57,False,Incident at 5244 Washington Ave. Officer responded at scene.
INC004250,Theft/Larceny,Midtown,RIVERSIDE,IL,933 Cedar Lane,25.258246,-119.091465,2022-08-05,OFF0029,Michael,Allen,3113.0,SUS00200,Richard,Jones,39.0,Female,White,VIC00259,Charles,Miller,24.0,Male,494-681-8733,Unknown,Critical,Open,No Arrest,3.0,38479.24,False,Incident at 933 Cedar Lane. Officer responded at scene.
INC002193,Burglary,North,FAIRVIEW,CA,4325 Oak Ave,28.127788,-117.270806,2018-03-11,OFF0105,Michelle,Torres,9921.0,SUS00291,Karen,Flores,25.0,Unknown,Unknown,VIC00813,Ashley,Brown,49.0,Unknown,Tidak Tersedia,Firearm,Critical,Open,Belum Ada Resolusi,1.0,45782.83,True,Incident at 4325 Oak Ave. Officer responded at scene.
INC003671,Drug Offense,Southwest,LAKEWOOD,IL,1597 Main St,47.585635,-109.240694,2022-01-20,OFF0044,Thomas,Smith,1630.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00204,John,Allen,31.0,Female,757-887-5577,Blunt Object,Critical,Pending,No Arrest,3.0,49640.64,True,Tidak ada catatan tambahan.
INC000588,Battery,North,SPRINGFIELD,OH,6731 Washington Ave,35.393729,-119.036836,2022-11-16,OFF0078,John,Jones,5155.0,SUS00716,David,Williams,46.0,Female,Asian,VIC00829,Chris,Walker,81.0,Unknown,528-313-4916,Unknown,High,Under Investigation,Belum Ada Resolusi,0.0,37802.71,False,Incident at 6731 Washington Ave. Officer responded at scene.
INC002920,Cybercrime,North,OAKDALE,CA,8719 Washington Ave,26.910413,-101.298012,2024-06-09,OFF0107,Thomas,Thompson,2334.0,SUS00271,Michelle,Miller,19.0,Female,Unknown,VIC00385,Linda,Harris,39.0,Male,978-911-6673,Unknown,Medium,Under Investigation,Dismissed,4.0,11648.05,True,Incident at 8719 Washington Ave. Officer responded at scene.
INC001185,Manslaughter,Northwest,HILLCREST,CA,2715 Cedar Lane,47.635439,-92.068478,2019-02-26,OFF0057,Ashley,Hall,1031.0,SUS00010,Linda,Moore,22.0,Female,Hispanic,VIC00825,Matthew,Taylor,50.0,Male,901-118-4210,Knife,Low,Under Investigation,Dismissed,4.0,24725.4,True,Tidak ada catatan tambahan.
INC003186,Vandalism,North,MAPLEWOOD,IL,2244 Cedar Lane,46.18697,-87.393388,,OFF0035,Anthony,Scott,4307.0,SUS00416,Susan,Lee,68.0,Female,Asian,VIC00067,Carol,Green,50.0,Other,413-768-1434,Bat,High,Open,Belum Ada Resolusi,0.0,34445.6,False,Incident at 2244 Cedar Lane. Officer responded at scene.
INC002915,Fraud,North,HILLCREST,NC,2164 Lincoln St,36.549199,-82.472751,2023-10-01,OFF0036,Thomas,Johnson,4317.0,SUS00032,Donna,Thompson,66.0,Male,White,VIC00257,Robert,Lee,36.0,Unknown,382-644-9466,Pistol,Critical,Open,No Arrest,5.0,3481.74,True,Incident at 2164 Lincoln St. Officer responded at scene.
INC004140,Assault,Southwest,HILLCREST,CA,237 Cedar Lane,30.57196,-73.572615,2024-05-18,OFF0031,Mark,Harris,,SUS00643,Jennifer,Garcia,18.0,Male,Black,VIC00192,Richard,Harris,40.0,Unknown,Tidak Tersedia,Firearm,Low,Pending,Arrest Made,0.0,8284.89,False,Tidak ada catatan tambahan.
INC000251,Arson,North,MAPLEWOOD,PA,6566 Main St,36.549199,-83.168114,2024-02-20,OFF0021,Anthony,Green,8101.0,SUS00120,Charles,Wilson,46.0,Unknown,Asian,VIC00553,Linda,Allen,16.0,Male,7875844525,Unknown,Low,Closed,Warning Issued,2.0,25078.15,True,Incident at 6566 Main St. Officer responded at scene.
INC003629,Fraud,West,MAPLEWOOD,CA,7614 Main St,32.549469,-93.188054,2019-03-18,OFF0073,Mark,Torres,1059.0,SUS00034,Jennifer,Harris,46.0,Male,White,VIC00200,Donna,Hall,68.0,Other,778-307-7535,Firearm,Medium,Closed,Warning Issued,1.0,24725.4,True,Incident at 7614 Main St. Officer responded at scene.
INC000312,Arson,Northeast,LAKEWOOD,NC,8521 Cedar Lane,43.542346,-81.528602,2020-02-02,OFF0058,Anthony,Smith,8108.0,SUS00495,Thomas,Moore,46.0,Unknown,Black,VIC00053,Barbara,Torres,42.0,Female,351-668-4663,Blunt Object,Critical,Pending,Warning Issued,1.0,46302.58,True,Incident at 8521 Cedar Lane. Officer responded at scene.
INC003874,Property Damage,West,RIVERSIDE,PA,4475 Main St,40.668137,-110.92159,2018-11-29,OFF0141,Susan,Anderson,6191.0,SUS00718,Matthew,Wright,46.0,Male,White,VIC00543,Emily,Allen,10.0,Male,846-573-1650,Gun,Critical,Under Investigation,Belum Ada Resolusi,2.0,245.92,False,Incident at 4475 Main St. Officer responded at scene.
INC001589,Sexual Assault,North,MAPLEWOOD,AZ,6129 Maple Dr,28.600788,-82.681593,2018-01-30,OFF0063,Anthony,Miller,6125.0,SUS00648,Patricia,Garcia,29.0,Other,Unknown,VIC00006,Donna,Brown,24.0,Unknown,Tidak Tersedia,Blunt Object,Low,Closed,Belum Ada Resolusi,2.0,34285.87,True,Tidak ada catatan tambahan.
INC000831,Robbery,Northeast,MAPLEWOOD,TX,5755 River Rd,36.549199,54.1036,2021-10-05,OFF0082,Michael,Young,8246.0,SUS00169,Chris,Taylor,50.0,Female,Unknown,VIC00901,Michelle,Hill,50.0,Male,886-135-9290,Gun,Low,Closed,Arrest Made,5.0,15771.17,False,Incident at 5755 River Rd. Officer responded at scene.
INC000974,Burglary,Northeast,OAKDALE,IL,9609 Sunset Blvd,31.479682,-93.450773,2018-07-11,OFF0112,Joseph,Walker,7247.0,SUS00298,Thomas,Jackson,46.0,Female,Asian,VIC00038,Ashley,Wright,13.0,Male,736-181-1651,Blunt Object,Low,Open,No Arrest,1.0,24725.4,True,Incident at 9609 Sunset Blvd. Officer responded at scene.
INC003260,Online Fraud,South,LAKEWOOD,PA,8027 Elm Blvd,25.56985,93.9463,2020-02-28,OFF0033,Jessica,Smith,3110.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00620,Mark,Torres,18.0,Female,(853) -37-6-8947,Blunt Object,Medium,Pending,Warning Issued,3.0,39694.34,False,Tidak ada catatan tambahan.
INC000187,Homicide,Northwest,SPRINGFIELD,NC,9388 Lincoln St,36.028462,98.9964,2018-10-21,OFF0047,Richard,Harris,8105.0,SUS00306,Patricia,Taylor,19.0,Unknown,Asian,VIC00190,Daniel,Smith,60.0,Female,749-902-9684,Unarmed,Medium,Under Investigation,Arrest Made,4.0,24725.4,False,Tidak ada catatan tambahan.
INC003122,Cybercrime,North,FAIRVIEW,NY,9816 Main St,46.063064,-84.449016,2022-05-19,OFF0021,Susan,Young,7731.0,SUS00434,Jessica,Miller,47.0,Unknown,Unknown,VIC00436,Ashley,Torres,39.0,Other,445-628-5139,Knife,High,Closed,Dismissed,2.0,9547.39,True,Tidak ada catatan tambahan.
INC002280,Robbery,East,SPRINGFIELD,IL,7662 River Rd,36.549199,-107.728957,2021-03-03,OFF0117,Robert,Nguyen,,SUS00398,Thomas,Jackson,45.0,Unknown,Black,VIC00506,Sarah,Jones,54.0,Unknown,Tidak Tersedia,Gun,Critical,Under Investigation,No Arrest,0.0,4038.07,False,Incident at 7662 River Rd. Officer responded at scene.
INC001064,Fraud,Northeast,MAPLEWOOD,IL,1290 River Rd,31.569596,-92.26339,2019-10-01,OFF0026,Matthew,Flores,2372.0,SUS00090,Matthew,Walker,60.0,Female,White,VIC00320,Jennifer,Thomas,26.0,Female,7301427441,Firearm,Low,Pending,No Arrest,1.0,8489.07,False,Incident at 1290 River Rd. Officer responded at scene.
INC004302,DUI,South,SPRINGFIELD,OH,7210 Maple Dr,43.313623,-116.247333,2018-08-28,OFF0063,Nancy,Smith,,SUS00436,Michael,Green,43.0,Unknown,Other,VIC00447,Joseph,Moore,34.0,Female,999-226-7590,Knife,Critical,Closed,No Arrest,2.0,21902.35,True,Incident at 7210 Maple Dr. Officer responded at scene.
INC000847,DUI,Southwest,RIVERSIDE,CA,6503 River Rd,32.510268,-99.981568,2019-06-08,OFF0076,Charles,Garcia,4166.0,SUS00376,Joseph,White,33.0,Female,Unknown,VIC00309,Susan,Harris,20.0,Male,545-296-3476,Unknown,Low,Closed,Belum Ada Resolusi,4.0,46498.41,False,Incident at 6503 River Rd. Officer responded at scene.
INC000559,Domestic Violence,Midtown,RIVERSIDE,IL,7215 Oak Ave,36.549199,-71.904554,2019-10-30,OFF0135,William,Torres,8340.0,SUS00106,Sarah,Nguyen,37.0,Female,Black,VIC00746,Chris,Taylor,19.0,Female,945-617-7920,Firearm,Medium,Closed,No Arrest,3.0,33109.32,True,Incident at 7215 Oak Ave. Officer responded at scene.
INC004512,Robbery,North,CENTERVILLE,GA,4982 Oak Ave,39.710314,-80.954074,2018-12-26,OFF0106,Jessica,Moore,1963.0,SUS00708,Susan,Young,46.0,Male,Asian,VIC00559,Mary,Thomas,80.0,Unknown,293-309-4875,Unknown,Medium,Closed,Belum Ada Resolusi,1.0,38596.31,False,Incident at 4982 Oak Ave. Officer responded at scene.
INC96220,Theft/Larceny,West,MAPLEWOOD,GA,1019 Park Rd,25.19025,-72.40194,2018-11-15,OFF0089,Joseph,Scott,2893.0,SUS00401,Donna,Williams,53.0,Male,Unknown,VIC00305,Robert,Miller,86.0,Male,(979) -77-2-5730,Gun,Medium,Under Investigation,Arrest Made,5.0,1862.46,False,Incident at 1019 Park Rd. Officer responded at scene.
INC003023,Robbery,South,RIVERSIDE,FL,7510 Sunset Blvd,40.666715,-92.404435,2018-07-26,OFF0085,Joseph,White,6535.0,SUS00586,Michelle,Thompson,69.0,Female,White,VIC00574,Karen,Thompson,68.0,Unknown,723-693-9215,Unknown,Low,Under Investigation,Arrest Made,1.0,27554.73,False,Incident at 7510 Sunset Blvd. Officer responded at scene.
INC003184,Sexual Assault,Southwest,CENTERVILLE,NC,9620 River Rd,36.549199,-118.072719,2024-11-24,OFF0045,Patricia,Flores,6127.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00122,Carol,Jones,22.0,Female,314-559-8342,Hands/Feet,Critical,Under Investigation,Dismissed,1.0,24725.4,False,Incident at 9620 River Rd. Officer responded at scene.
INC003158,Cybercrime,North,HILLCREST,NY,8013 River Rd,38.847628,-94.6682905,,OFF0070,Chris,Scott,5722.0,SUS00602,James,Thomas,46.0,Unknown,White,VIC00998,Donna,Nguyen,77.0,Male,796-677-8706,Unknown,High,Open,Warning Issued,1.0,29139.26,False,Incident at 8013 River Rd. Officer responded at scene.
INC003674,Fraud,Central,FAIRVIEW,IL,8857 Main St,45.594981,-112.111936,2022-07-13,OFF0011,Ashley,Wilson,2839.0,SUS00435,Donna,Davis,36.0,Male,Other,VIC00483,William,Anderson,50.0,Unknown,886-253-3278,Unknown,Medium,Open,Warning Issued,3.0,5927.61,False,Incident at 8857 Main St. Officer responded at scene.
INC001892,Fraud,West,RIVERSIDE,IL,2986 Main St,40.620038,-119.209589,2022-08-25,OFF0124,Ashley,Davis,5663.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00208,Sarah,Walker,52.0,Female,358-692-6661,Unknown,High,Closed,Belum Ada Resolusi,1.0,29872.67,True,Incident at 2986 Main St. Officer responded at scene.
INC000039,Fraud,North,SPRINGFIELD,FL,5457 Sunset Blvd,36.944652,-114.255085,2022-05-21,OFF0036,David,Green,6218.0,SUS00167,Nancy,Wright,68.0,Female,Unknown,VIC00345,Thomas,Thompson,72.0,Unknown,776-406-8780,Firearm,Medium,Closed,Belum Ada Resolusi,0.0,48994.9,False,Incident at 5457 Sunset Blvd. Officer responded at scene.
INC003128,Kidnapping,Southwest,SPRINGFIELD,TX,7260 Washington Ave,37.539685,-97.680399,2024-03-08,OFF0098,Richard,Anderson,2400.0,SUS00168,James,Hill,72.0,Unknown,Unknown,VIC00194,Matthew,Walker,26.0,Other,(269) -92-0-5035,Unarmed,Medium,Open,Dismissed,2.0,7414.38,False,Incident at 7260 Washington Ave. Officer responded at scene.
INC004569,Kidnapping,Central,OAKDALE,AZ,1634 Main St,37.008864,68.6416,2018-08-26,OFF0015,Joseph,Walker,2872.0,SUS00356,William,Moore,46.0,Unknown,White,VIC00912,Jennifer,Scott,54.0,Male,6501988989,Hands/Feet,Critical,Under Investigation,Dismissed,5.0,43136.6,True,Incident at 1634 Main St. Officer responded at scene.
INC000065,Breaking & Entering,South,OAKDALE,AZ,484 River Rd,36.549199,90.5345,,OFF0048,William,Wilson,8307.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00635,Chris,Moore,73.0,Female,763-590-1999,Blunt Object,Low,Open,Warning Issued,3.0,9972.89,True,Incident at 484 River Rd. Officer responded at scene.
INC002733,Domestic Violence,East,LAKEWOOD,CA,114 Park Rd,42.000934,-92.807203,2023-08-28,OFF0039,Thomas,Thompson,9043.0,SUS00796,John,Allen,30.0,Unknown,Other,VIC00234,Susan,Torres,50.0,Male,Tidak Tersedia,Unknown,Low,Closed,No Arrest,2.0,32553.46,False,Tidak ada catatan tambahan.
INC002746,Sexual Assault,Southwest,CENTERVILLE,CA,8482 Elm Blvd,37.238282,-71.370579,2019-10-26,OFF0004,Carol,Taylor,1466.0,SUS00306,Richard,Wright,62.0,Female,White,VIC00810,Karen,Martin,50.0,Male,Tidak Tersedia,Unarmed,High,Closed,Arrest Made,4.0,6239.43,True,Incident at 8482 Elm Blvd. Officer responded at scene.
INC004394,Robbery,North,CENTERVILLE,PA,1532 Park Rd,26.573748,-97.558589,2023-11-22,OFF0056,Barbara,Torres,5389.0,SUS00748,Jessica,Miller,70.0,Male,White,VIC00025,John,Young,67.0,Other,769-723-9101,Knife,Low,Open,Arrest Made,5.0,43858.2,False,Incident at 1532 Park Rd. Officer responded at scene.
INC004441,Assault,East,HILLCREST,PA,4310 Washington Ave,38.691493,-106.766044,2020-01-03,OFF0092,Robert,Hill,8006.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00206,Patricia,Garcia,50.0,Unknown,793-640-7385,Unknown,Critical,Closed,Arrest Made,1.0,16497.61,True,Incident at 4310 Washington Ave. Officer responded at scene.
INC003215,Burglary,South,LAKEWOOD,FL,3851 Sunset Blvd,31.337489,-80.926832,2023-04-12,OFF0065,Ashley,Garcia,8347.0,SUS00531,Ashley,Thompson,40.0,Male,Unknown,VIC00565,Michelle,Moore,50.0,Male,7548649523,Blunt Object,Critical,Under Investigation,Arrest Made,1.0,46406.24,True,Tidak ada catatan tambahan.
INC99149,Fraud,East,FAIRVIEW,NY,821 Main St,30.988058,-102.526372,2023-11-30,OFF0131,Mark,Thomas,9748.0,SUS00344,Robert,Jones,46.0,Other,Unknown,VIC01000,Matthew,Thomas,54.0,Unknown,895-738-8836,Unknown,Low,Closed,No Arrest,2.0,13606.95,False,Tidak ada catatan tambahan.
INC000669,Property Damage,Central,OAKDALE,NC,2008 Oak Ave,36.549199,-112.31434,2018-12-26,OFF0087,Mary,Scott,4895.0,SUS00745,Ashley,Thomas,59.0,Male,White,VIC00565,Daniel,Martin,50.0,Unknown,776-754-1727,Knife,Medium,Pending,Belum Ada Resolusi,0.0,15692.8,False,Incident at 2008 Oak Ave. Officer responded at scene.
INC002428,Sexual Assault,East,LAKEWOOD,NC,6160 Oak Ave,28.259575,-117.673684,2020-02-11,OFF0019,Jessica,White,1425.0,SUS00556,Emily,Martin,46.0,Male,Hispanic,VIC00667,Joseph,Brown,84.0,Unknown,752-421-9854,Unknown,Medium,Open,No Arrest,2.0,43997.69,True,Incident at 6160 Oak Ave. Officer responded at scene.
INC001235,Arson,Central,SPRINGFIELD,OH,1523 Cedar Lane,30.41987,-95.157358,2024-01-17,OFF0046,Sarah,Davis,8996.0,SUS00652,William,Flores,52.0,Male,Unknown,VIC00587,William,Harris,21.0,Female,856-895-2081,Knife,High,Pending,Warning Issued,2.0,24725.4,True,Tidak ada catatan tambahan.
INC001658,Kidnapping,South,HILLCREST,OH,8299 Main St,32.643997,-71.757819,2020-04-16,OFF0029,Jessica,Davis,2713.0,SUS00524,Jennifer,Flores,68.0,Male,White,VIC00040,Jessica,Hall,82.0,Female,362-205-6486,Knife,Critical,Closed,Arrest Made,5.0,45555.23,False,Incident at 8299 Main St. Officer responded at scene.
INC004885,Fraud,North,RIVERSIDE,PA,6654 River Rd,36.715831,-103.277068,2020-08-04,OFF0146,Patricia,Anderson,9459.0,SUS00241,Anthony,Moore,62.0,Unknown,Hispanic,VIC00036,William,Jones,50.0,Female,579-781-3543,Knife,Medium,Closed,Belum Ada Resolusi,3.0,49190.41,False,Incident at 6654 River Rd. Officer responded at scene.
INC004814,DUI,Central,CENTERVILLE,NY,1821 Maple Dr,29.034541,-120.01829,2019-11-30,OFF0077,Michael,Young,4891.0,SUS00569,Joseph,Davis,69.0,Female,Asian,VIC00050,Joseph,Williams,87.0,Male,739-630-3512,Firearm,Medium,Under Investigation,No Arrest,0.0,24643.54,True,Tidak ada catatan tambahan.
INC002786,DUI,Southeast,RIVERSIDE,AZ,1140 Lincoln St,29.845464,-94.6682905,2024-03-09,OFF0001,James,Garcia,4062.0,SUS00253,Carol,Jones,35.0,Unknown,Unknown,VIC00674,Jennifer,Wilson,44.0,Female,4369729874,Unknown,High,Closed,No Arrest,5.0,14919.21,False,Tidak ada catatan tambahan.
INC004412,Trespassing,Midtown,SPRINGFIELD,TX,5292 Park Rd,38.544362,-79.192807,2020-05-06,OFF0051,Joseph,Flores,6047.0,SUS00628,James,Hall,68.0,Male,Asian,VIC00675,Barbara,Scott,54.0,Female,659-729-3082,Unknown,Critical,Pending,Arrest Made,1.0,23100.96,False,Incident at 5292 Park Rd. Officer responded at scene.
INC001832,Fraud,Midtown,MAPLEWOOD,OH,3634 Elm Blvd,40.016455,-79.812258,2022-03-14,OFF0134,William,Hill,2458.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00963,Michelle,Hill,22.0,Male,700-956-6950,Unknown,Critical,Pending,No Arrest,5.0,24725.4,True,Incident at 3634 Elm Blvd. Officer responded at scene.
INC004380,Cybercrime,East,FAIRVIEW,GA,9672 Oak Ave,27.22863,-110.975263,2021-09-19,OFF0135,Chris,Thompson,1819.0,SUS00484,Daniel,Torres,53.0,Female,White,VIC00680,Mark,Smith,15.0,Male,Tidak Tersedia,Bat,Medium,Closed,No Arrest,2.0,24725.4,True,Incident at 9672 Oak Ave. Officer responded at scene.
INC003905,Drug Offense,East,LAKEWOOD,NC,8329 Elm Blvd,36.525133,-73.795807,2021-07-12,OFF0101,Donna,Green,8551.0,SUS00009,Mark,Wilson,54.0,Unknown,Unknown,VIC00728,Emily,Lee,26.0,Other,644-298-3981,Unknown,Medium,Closed,Dismissed,1.0,23363.44,True,Tidak ada catatan tambahan.
INC003852,Theft/Larceny,Southwest,LAKEWOOD,TX,5324 Main St,44.618956,-95.300563,2024-05-19,OFF0069,Sarah,Jackson,1166.0,SUS00110,Matthew,Davis,46.0,Male,White,VIC00605,Nancy,Lee,33.0,Unknown,Tidak Tersedia,Knife,High,Closed,No Arrest,5.0,31178.36,True,Incident at 5324 Main St. Officer responded at scene.
INC001352,Kidnapping,Southwest,CENTERVILLE,PA,1232 Cedar Lane,35.569351,-99.510912,2020-12-31,OFF0121,Chris,Brown,7826.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00161,Patricia,Allen,26.0,Female,400-361-5180,Pistol,Low,Closed,Warning Issued,2.0,34456.43,False,Incident at 1232 Cedar Lane. Officer responded at scene.
INC001420,Fraud,Southeast,SPRINGFIELD,AZ,2184 Cedar Lane,43.704787,-94.511629,2024-12-29,OFF0012,Matthew,Allen,2781.0,SUS00527,Nancy,Lee,45.0,Female,Hispanic,VIC00951,James,Thompson,42.0,Female,(283) -42-6-3616,Unarmed,Critical,Closed,No Arrest,2.0,24725.4,True,Incident at 2184 Cedar Lane. Officer responded at scene.
INC000759,Theft/Larceny,North,RIVERSIDE,NC,1298 Sunset Blvd,33.653017,-104.17681,2019-10-23,OFF0045,Barbara,Hill,6061.0,SUS00543,Michael,Torres,70.0,Female,Hispanic,VIC00117,John,Taylor,50.0,Unknown,704-411-8132,Hands/Feet,Medium,Closed,Belum Ada Resolusi,0.0,44895.46,True,Incident at 1298 Sunset Blvd. Officer responded at scene.
INC001694,Cybercrime,Central,FAIRVIEW,PA,6446 Maple Dr,47.098337,-94.6682905,2019-10-30,OFF0131,Carol,Young,8685.0,SUS00703,James,Wright,43.0,Male,White,VIC00288,Jessica,Johnson,56.0,Unknown,367-236-7726,Hands/Feet,High,Under Investigation,Warning Issued,2.0,24257.61,False,Incident at 6446 Maple Dr. Officer responded at scene.
INC003415,Arson,East,OAKDALE,IL,4091 Maple Dr,34.717852,-114.117269,,OFF0119,Nancy,Jackson,3638.0,SUS00308,Barbara,Harris,42.0,Male,Unknown,VIC00334,David,Hill,50.0,Female,781-522-9796,Unarmed,Critical,Under Investigation,Dismissed,4.0,25107.88,True,Tidak ada catatan tambahan.
INC002780,Theft/Larceny,Southeast,FAIRVIEW,CA,1877 Main St,33.502936,-116.521248,2024-11-27,OFF0022,Emily,Green,1181.0,SUS00296,Chris,Wright,18.0,Male,Unknown,VIC00712,Chris,Johnson,50.0,Male,(390) -79-2-5527,Firearm,Low,Closed,Warning Issued,2.0,13415.62,False,Incident at 1877 Main St. Officer responded at scene.
INC000172,Fraud,Southeast,SPRINGFIELD,OH,2277 Lincoln St,36.549199,-106.110259,2024-04-11,OFF0003,Sarah,Torres,6810.0,SUS00348,Jessica,Hall,63.0,Female,Unknown,VIC00551,Charles,Smith,82.0,Male,232-242-3518,Pistol,Critical,Closed,Arrest Made,4.0,28693.94,True,Incident at 2277 Lincoln St. Officer responded at scene.
