incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,badge_number_diketahui,tahun_kejadian,bulan_kejadian,akhir_pekan,selisih_usia_tersangka_korban,skor_keparahan,kerugian_per_penangkapan
INC000719,Theft/Larceny,East,Hillcrest,NC,8770 Sunset Blvd,39.71521,-74.683706,2021-08-18,OFF0102,Carol,Harris,5954,SUS00054,Daniel,Flores,72.0,Female,Hispanic,VIC00499,John,Johnson,67.0,Unknown,5462825785,Knife,Low,Pending,Dismissed,5.0,1789.78,False,Incident at 8770 Sunset Blvd. Officer responded at scene.,True,2021.0,8.0,False,5.0,1,298.3
INC000191,Kidnapping,East,Centerville,GA,8723 Oak Ave,34.325843,-89.953096,2024-05-06,OFF0002,Daniel,Jackson,9754,SUS00768,Emily,Hall,75.0,Female,Asian,VIC00701,Nancy,White,31.0,Unknown,9826364687,Firearm,Medium,Closed,Warning Issued,2.0,17664.58,True,Incident at 8723 Oak Ave. Officer responded at scene.,True,2024.0,5.0,False,44.0,2,5888.19
INC000547,Murder,Southeast,Springfield,CA,380 Maple Dr,27.976236,-108.637083,2024-02-07,OFF0026,Matthew,Johnson,8764,SUS00010,Jessica,Davis,32.0,Female,White,VIC00893,Donna,Walker,78.0,Female,8214282707,Firearm,Critical,Closed,Arrest Made,4.0,18565.72,False,Incident at 380 Maple Dr. Officer responded at scene.,True,2024.0,2.0,False,46.0,4,3713.14
INC002862,Burglary,Northeast,Fairview,AZ,8205 Cedar Lane,36.895818,-80.556087,,OFF0009,Robert,Hill,6755,SUS00298,James,Walker,24.0,Unknown,Unknown,VIC00004,John,Torres,60.0,Female,5437923057,Blunt Object,Critical,Open,Warning Issued,1.0,24713.81,False,Incident at 8205 Cedar Lane. Officer responded at scene.,True,,,False,36.0,4,12356.9
INC002808,DUI,Midtown,Maplewood,GA,2338 Lincoln St,31.56506,-112.084868,2023-07-21,OFF0092,Carol,Hill,0,SUS00652,Susan,Harris,35.0,Female,Unknown,VIC00072,Joseph,Taylor,50.0,Female,,Knife,Critical,Closed,Arrest Made,0.0,3696.75,False,Incident at 2338 Lincoln St. Officer responded at scene.,False,2023.0,7.0,False,15.0,4,3696.75
INC004629,Fraud,Midtown,Centerville,FL,2893 Cedar Lane,47.951813,-87.54897,,OFF0020,Sarah,Young,2454,SUS00106,Michael,Flores,46.0,Male,Black,VIC00730,Susan,Williams,38.0,Female,,Bat,Medium,Pending,Warning Issued,4.0,44766.16,False,Incident at 2893 Cedar Lane. Officer responded at scene.,True,,,False,8.0,2,8953.23
INC000073,Fraud,East,Hillcrest,NY,3689 Park Rd,31.188922,-100.705626,2018-03-04,OFF0003,Sarah,Green,3167,SUS00663,Donna,Smith,29.0,Female,Unknown,VIC00825,Daniel,Allen,45.0,Female,5859726713,Unknown,Low,Pending,Warning Issued,2.0,24725.4,False,Incident at 3689 Park Rd. Officer responded at scene.,True,2018.0,3.0,True,16.0,1,8241.8
INC004453,Kidnapping,East,Fairview,IL,4104 Main St,28.451027,-90.873311,2021-05-22,OFF0075,Mark,Thomas,5657,SUS00651,William,Lee,26.0,Male,Black,VIC00242,Jennifer,Hall,82.0,Female,7068849605,Knife,Low,Open,Arrest Made,2.0,26939.95,False,Incident at 4104 Main St. Officer responded at scene.,True,2021.0,5.0,True,56.0,1,8979.98
INC001411,DUI,East,Maplewood,OH,1255 Elm Blvd,44.180017,-87.442224,2022-10-18,OFF0054,Karen,White,9550,SUS00523,John,Smith,43.0,Female,Unknown,VIC00920,Thomas,White,63.0,Female,4872828239,Knife,Low,Open,Arrest Made,1.0,24725.4,False,Incident at 1255 Elm Blvd. Officer responded at scene.,True,2022.0,10.0,False,20.0,1,12362.7
INC002400,Assault,Northwest,Lakewood,FL,2886 Elm Blvd,25.701992,65.6298,2022-12-21,OFF0036,Matthew,Taylor,8951,SUS00490,Karen,Garcia,62.0,Unknown,Hispanic,VIC00427,Sarah,Torres,15.0,Male,4901427957,Blunt Object,Critical,Open,Arrest Made,3.0,11347.55,False,Incident at 2886 Elm Blvd. Officer responded at scene.,True,2022.0,12.0,False,47.0,4,2836.89
INC004799,Theft/Larceny,South,Maplewood,PA,9435 Oak Ave,36.549199,-75.91297,2020-10-18,OFF0093,Ashley,Thomas,3760,SUS00432,Donna,Jackson,55.0,Male,White,VIC00726,Jennifer,Hall,65.0,Unknown,,Hands/Feet,High,Open,Dismissed,3.0,23829.04,True,Incident at 9435 Oak Ave. Officer responded at scene.,True,2020.0,10.0,True,10.0,3,5957.26
INC001735,Armed Robbery,Northeast,Oakdale,CA,6464 Oak Ave,44.893095,-89.4657,2018-05-24,OFF0055,Michelle,Green,6369,SUS00084,Susan,White,29.0,Male,White,VIC00634,Jessica,Torres,56.0,Other,4856324800,Gun,Medium,Pending,No Resolution Yet,0.0,4049.8,True,Incident at 6464 Oak Ave. Officer responded at scene.,True,2018.0,5.0,False,27.0,2,4049.8
INC003766,Burglary,Southwest,Centerville,OH,6280 Washington Ave,36.549199,-71.950548,2023-07-16,OFF0054,Nancy,Moore,5798,SUS00420,Matthew,Hall,23.0,Female,Unknown,VIC00203,Charles,Moore,89.0,Unknown,3014272725,Unknown,Low,Open,Warning Issued,5.0,28182.67,True,Incident at 6280 Washington Ave. Officer responded at scene.,True,2023.0,7.0,True,66.0,1,4697.11
INC004628,Sexual Assault,South,Maplewood,FL,535 Sunset Blvd,38.957527,-99.001165,2018-12-02,OFF0063,Mark,Taylor,6233,SUS00092,Karen,Thomas,22.0,Unknown,Unknown,VIC00748,Matthew,Johnson,50.0,Female,8908328459,Unknown,High,Closed,Arrest Made,2.0,24725.4,True,Incident at 535 Sunset Blvd. Officer responded at scene.,True,2018.0,12.0,True,28.0,3,8241.8
INC003861,Trespassing,Midtown,Riverside,TX,2990 Washington Ave,26.519384,-70.127639,2019-02-03,OFF0143,Karen,Smith,3687,SUS00137,Linda,Martin,46.0,Male,Hispanic,VIC00571,William,Scott,31.0,Male,5937042729,Blunt Object,Low,Open,No Arrest,4.0,32559.27,False,Incident at 2990 Washington Ave. Officer responded at scene.,True,2019.0,2.0,True,15.0,1,6511.85
INC004355,Assault,South,Oakdale,NY,9074 River Rd,42.561881,-94.485084,2024-02-12,OFF0028,Susan,Lee,8407,SUS00338,Emily,Garcia,19.0,Male,Black,VIC00729,Chris,Johnson,80.0,Female,2026961568,Gun,High,Under Investigation,Dismissed,2.0,10361.12,True,Tidak ada catatan tambahan.,True,2024.0,2.0,False,61.0,3,3453.71
INC003135,Kidnapping,East,Centerville,FL,3730 Maple Dr,38.99516,-99.523075,,OFF0117,Susan,Miller,5678,SUS00216,Charles,Moore,46.0,Other,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Unknown,Critical,Under Investigation,Arrest Made,4.0,32280.43,True,Incident at 3730 Maple Dr. Officer responded at scene.,True,,,False,4.0,4,6456.09
INC000062,Domestic Violence,North,Oakdale,NY,5273 Park Rd,34.573902,-94.6682905,2020-04-22,OFF0020,Charles,Anderson,2956,SUS00515,Mary,Garcia,29.0,Male,Asian,VIC00048,John,Flores,69.0,Female,4898926090,Pistol,Medium,Under Investigation,Warning Issued,0.0,18445.97,True,Incident at 5273 Park Rd. Officer responded at scene.,True,2020.0,4.0,False,40.0,2,18445.97
INC002910,Burglary,Southeast,Centerville,PA,1795 Maple Dr,36.549199,-120.722,2020-02-12,OFF0040,Emily,Green,2857,SUS00496,Jennifer,Garcia,42.0,Male,Other,VIC00709,Daniel,Nguyen,50.0,Unknown,3954401306,Unknown,Critical,Under Investigation,No Arrest,3.0,32221.44,True,Incident at 1795 Maple Dr. Officer responded at scene.,True,2020.0,2.0,False,8.0,4,8055.36
INC003806,Cybercrime,West,Oakdale,NY,7747 Washington Ave,38.927636,-86.506362,2023-05-31,OFF0069,David,Young,9881,SUS00709,Richard,Martin,73.0,Unknown,Asian,VIC00240,Susan,Smith,20.0,Other,2186814143,Hands/Feet,Critical,Under Investigation,Arrest Made,3.0,24725.4,False,Incident at 7747 Washington Ave. Officer responded at scene.,True,2023.0,5.0,False,53.0,4,6181.35
INC000079,Homicide,Southwest,Springfield,TX,4287 Maple Dr,25.284285,-76.846722,2022-06-19,OFF0148,Emily,Young,4669,SUS00686,Thomas,Martin,59.0,Unknown,Unknown,VIC00098,Emily,Davis,71.0,Male,8797927305,Unknown,High,Pending,Dismissed,4.0,2728.31,False,Incident at 4287 Maple Dr. Officer responded at scene.,True,2022.0,6.0,True,12.0,3,545.66
INC004088,Trespassing,South,Maplewood,GA,2167 Sunset Blvd,41.498418,-84.676121,2023-03-09,OFF0147,Karen,Green,3012,SUS00773,Daniel,Wright,32.0,Male,White,VIC00086,Jennifer,Harris,49.0,Male,2625824509,Unknown,Medium,Pending,Arrest Made,2.0,9810.01,False,Incident at 2167 Sunset Blvd. Officer responded at scene.,True,2023.0,3.0,False,17.0,2,3270.0
INC004542,Assault & Battery,North,Riverside,GA,8544 Lincoln St,42.141385,-84.709673,2024-12-22,OFF0071,Chris,Allen,5467,SUS00214,Charles,Anderson,64.0,Female,Hispanic,VIC00169,Daniel,Taylor,22.0,Female,6511594071,Firearm,Critical,Closed,Dismissed,2.0,24725.4,False,Tidak ada catatan tambahan.,True,2024.0,12.0,True,42.0,4,8241.8
INC002891,Cybercrime,Northwest,Riverside,PA,7249 Elm Blvd,39.546191,-118.152374,2021-12-11,OFF0108,Robert,White,5583,SUS00482,Thomas,Garcia,62.0,Female,Unknown,VIC00314,Susan,Flores,26.0,Male,9922682350,Firearm,High,Open,No Arrest,4.0,3135.68,False,Incident at 7249 Elm Blvd. Officer responded at scene.,True,2021.0,12.0,True,36.0,3,627.14
INC000052,DUI,Northeast,Hillcrest,NC,8940 Elm Blvd,40.679391,-93.394844,2024-03-09,OFF0119,Daniel,Miller,8183,SUS00299,John,Nguyen,69.0,Male,Black,VIC00690,Chris,Moore,40.0,Female,8742577932,Bat,Medium,Closed,Arrest Made,3.0,29112.2,True,Incident at 8940 Elm Blvd. Officer responded at scene.,True,2024.0,3.0,True,29.0,2,7278.05
INC000016,Fraud,Southeast,Oakdale,IL,9317 Lincoln St,26.385297,-72.074344,2018-11-05,OFF0054,Chris,Miller,5335,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00246,John,Garcia,10.0,Female,6618058699,Gun,Low,Pending,No Resolution Yet,2.0,14135.92,False,Tidak ada catatan tambahan.,True,2018.0,11.0,False,36.0,1,4711.97
INC001203,Online Fraud,Northeast,Centerville,OH,2274 Main St,31.995809,-96.87753,2018-05-04,OFF0079,Thomas,Miller,1119,SUS00704,Richard,Jones,44.0,Male,Hispanic,VIC00371,Karen,Garcia,50.0,Female,9474144538,Blunt Object,High,Closed,No Arrest,1.0,43305.63,False,Tidak ada catatan tambahan.,True,2018.0,5.0,False,6.0,3,21652.82
INC000943,Vandalism,Southeast,Riverside,NC,7927 Oak Ave,45.905291,-88.05846,2024-05-16,OFF0001,Patricia,Williams,3963,SUS00060,Matthew,Thomas,46.0,Other,Unknown,VIC00698,John,Wright,60.0,Unknown,8453583053,Unknown,Medium,Closed,No Arrest,3.0,24725.4,True,Incident at 7927 Oak Ave. Officer responded at scene.,True,2024.0,5.0,False,14.0,2,6181.35
INC001782,Cybercrime,West,Centerville,FL,6994 Washington Ave,28.033233,-76.410075,,OFF0090,Chris,Allen,6450,SUS00419,Chris,Williams,52.0,Other,White,VIC00078,Thomas,Hill,49.0,Female,5132168248,Blunt Object,Critical,Closed,Arrest Made,2.0,15101.66,False,Incident at 6994 Washington Ave. Officer responded at scene.,True,,,False,3.0,4,5033.89
INC000731,Burglary,Southwest,Riverside,PA,1781 Maple Dr,40.365736,-89.69896,2024-02-01,OFF0080,William,Wright,3321,SUS00424,John,Thompson,32.0,Female,White,VIC00323,Matthew,Scott,50.0,Female,3575119682,Unknown,Low,Closed,Arrest Made,2.0,3001.32,False,Incident at 1781 Maple Dr. Officer responded at scene.,True,2024.0,2.0,False,18.0,1,1000.44
INC004974,Fraud,Northwest,Fairview,IL,8295 Main St,45.965423,-110.02833,2024-02-26,OFF0005,Robert,Young,2463,SUS00704,Robert,Smith,47.0,Other,Asian,VIC00490,Charles,Wright,17.0,Male,7165316074,Hands/Feet,Critical,Open,No Resolution Yet,5.0,38238.23,True,Incident at 8295 Main St. Officer responded at scene.,True,2024.0,2.0,False,30.0,4,6373.04
INC000067,Drug Offense,North,Oakdale,NC,1656 Maple Dr,31.940599,-114.904513,2019-05-05,OFF0112,Donna,Walker,8982,SUS00665,Daniel,Thompson,59.0,Unknown,White,VIC00229,Anthony,Garcia,58.0,Female,9518055825,Unknown,High,Closed,Arrest Made,5.0,47434.91,True,Incident at 1656 Maple Dr. Officer responded at scene.,True,2019.0,5.0,True,1.0,3,7905.82
INC001186,Trespassing,Midtown,Centerville,NY,2264 Elm Blvd,39.769308,-115.074967,2022-02-03,OFF0135,Mary,Lee,3347,SUS00535,Donna,Allen,57.0,Unknown,Asian,VIC00406,Charles,Brown,90.0,Male,6292821511,Hands/Feet,High,Pending,Warning Issued,4.0,20737.11,False,Incident at 2264 Elm Blvd. Officer responded at scene.,True,2022.0,2.0,False,33.0,3,4147.42
INC000348,Theft/Larceny,Northeast,Centerville,PA,8671 Oak Ave,41.009814,-94.766508,2022-10-11,OFF0016,Nancy,Wright,3156,SUS00776,William,Anderson,23.0,Male,Asian,VIC00540,Matthew,Anderson,61.0,Other,3404388014,Unknown,Low,Closed,Arrest Made,4.0,20775.63,False,Incident at 8671 Oak Ave. Officer responded at scene.,True,2022.0,10.0,False,38.0,1,4155.13
INC000870,DUI,Northwest,Centerville,FL,8298 Sunset Blvd,36.042919,-96.111102,2022-07-31,OFF0099,Carol,Lee,2367,SUS00054,Joseph,Thomas,60.0,Female,Hispanic,VIC00612,Nancy,Torres,50.0,Male,3879545615,Hands/Feet,Low,Closed,Warning Issued,1.0,3715.43,True,Tidak ada catatan tambahan.,True,2022.0,7.0,True,10.0,1,1857.72
INC001470,DUI,Southwest,Springfield,AZ,2730 River Rd,46.04235,-79.445138,2023-02-18,OFF0063,Patricia,Flores,9734,SUS00735,Thomas,Scott,36.0,Other,Unknown,VIC00667,Thomas,Jackson,28.0,Male,4277156867,Bat,Critical,Closed,No Resolution Yet,5.0,26868.16,True,Tidak ada catatan tambahan.,True,2023.0,2.0,True,8.0,4,4478.03
INC001307,Trespassing,East,Fairview,NY,9708 Cedar Lane,36.549199,-108.590799,2024-06-28,OFF0099,James,Williams,5774,SUS00430,Daniel,Jones,15.0,Male,Unknown,VIC00567,Karen,Moore,42.0,Male,5813254278,Unknown,Critical,Open,Arrest Made,3.0,24725.4,False,Incident at 9708 Cedar Lane. Officer responded at scene.,True,2024.0,6.0,False,27.0,4,6181.35
INC002218,Murder,Central,Oakdale,OH,8270 Lincoln St,37.982084,-82.936359,2020-02-12,OFF0053,Susan,Jackson,4299,SUS00770,Michael,White,63.0,Unknown,Unknown,VIC00383,Michael,Jackson,85.0,Unknown,8215632527,Unknown,High,Open,Arrest Made,0.0,44436.33,False,Incident at 8270 Lincoln St. Officer responded at scene.,True,2020.0,2.0,False,22.0,3,44436.33
INC001886,Kidnapping,West,Hillcrest,TX,6263 Sunset Blvd,33.48031,-85.734528,2023-06-16,OFF0054,Mark,Scott,2753,SUS00001,Thomas,Scott,49.0,Female,Hispanic,VIC00634,Michael,White,89.0,Male,,Unarmed,Medium,Closed,No Resolution Yet,4.0,49270.4,True,Incident at 6263 Sunset Blvd. Officer responded at scene.,True,2023.0,6.0,False,40.0,2,9854.08
INC004606,Hacking,Midtown,Hillcrest,CA,4255 River Rd,27.444887,-97.599803,2022-08-11,OFF0065,John,Thompson,6636,SUS00674,Ashley,Harris,56.0,Male,Unknown,VIC00425,Thomas,Miller,27.0,Female,7231242762,Rifle,Medium,Under Investigation,No Arrest,1.0,45216.12,True,Incident at 4255 River Rd. Officer responded at scene.,True,2022.0,8.0,False,29.0,2,22608.06
INC002395,Vandalism,Northwest,Riverside,GA,8734 Sunset Blvd,28.176303,-89.843515,2023-01-20,OFF0044,Sarah,Thomas,8431,SUS00161,Charles,Flores,46.0,Male,Asian,VIC00746,Richard,Young,50.0,Female,4263298768,Hands/Feet,High,Open,No Resolution Yet,0.0,4231.22,True,Incident at 8734 Sunset Blvd. Officer responded at scene.,True,2023.0,1.0,False,4.0,3,4231.22
INC002847,Theft/Larceny,North,Riverside,OH,885 Main St,46.13037,-78.098683,2018-08-25,OFF0061,Susan,Green,1504,SUS00347,Nancy,Brown,19.0,Unknown,Black,VIC00992,James,Martin,18.0,Female,8722587285,Unknown,Critical,Pending,No Resolution Yet,5.0,1004.6,True,Incident at 885 Main St. Officer responded at scene.,True,2018.0,8.0,True,1.0,4,167.43
INC001925,Homicide,North,Oakdale,IL,9435 River Rd,32.414219,-102.583558,2018-06-16,OFF0015,Michelle,Smith,0,SUS00025,Susan,Johnson,46.0,Female,White,VIC00671,William,Martin,46.0,Other,7969002079,Gun,Medium,Closed,Warning Issued,4.0,11303.67,False,Tidak ada catatan tambahan.,False,2018.0,6.0,True,0.0,2,2260.73
INC000163,Assault,South,Riverside,FL,9118 Cedar Lane,45.200424,-111.035791,2022-04-18,OFF0082,Mark,Hall,6613,SUS00651,Matthew,Allen,43.0,Female,Asian,VIC00679,David,Miller,68.0,Unknown,5361163190,Firearm,Critical,Closed,Arrest Made,0.0,33635.32,True,Incident at 9118 Cedar Lane. Officer responded at scene.,True,2022.0,4.0,False,25.0,4,33635.32
INC004349,Sexual Assault,Southwest,Riverside,NC,4541 Main St,32.358427,-79.751181,2021-09-15,OFF0062,Mary,Davis,3483,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00438,Mark,Thompson,32.0,Female,9797044919,Rifle,Medium,Under Investigation,Warning Issued,3.0,48018.87,True,Incident at 4541 Main St. Officer responded at scene.,True,2021.0,9.0,False,14.0,2,12004.72
INC004907,Sexual Assault,Midtown,Maplewood,IL,3153 Main St,35.101506,-106.943687,2020-12-06,OFF0087,Susan,Walker,0,SUS00463,Ashley,Anderson,40.0,Female,Other,VIC00747,Jessica,Nguyen,66.0,Male,9126008144,Gun,Critical,Closed,No Arrest,2.0,36782.52,False,Tidak ada catatan tambahan.,False,2020.0,12.0,True,26.0,4,12260.84
INC003612,Arson,North,Maplewood,TX,2397 Elm Blvd,28.268865,-116.036349,2019-10-17,OFF0060,Chris,Martin,8350,SUS00014,Mary,Moore,46.0,Male,Hispanic,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Firearm,High,Open,No Arrest,0.0,26960.53,True,Incident at 2397 Elm Blvd. Officer responded at scene.,True,2019.0,10.0,False,4.0,3,26960.53
INC002373,DUI,South,Riverside,IL,2524 Cedar Lane,40.496571,-108.900953,2023-05-02,OFF0066,Mary,Johnson,1265,SUS00377,Richard,Brown,48.0,Female,Black,VIC00302,Joseph,Smith,66.0,Unknown,,Unknown,Medium,Open,Dismissed,2.0,24725.4,True,Tidak ada catatan tambahan.,True,2023.0,5.0,False,18.0,2,8241.8
INC002440,Robbery,Northeast,Fairview,PA,5221 Oak Ave,31.881459,-94.6682905,,OFF0131,Karen,Thomas,6397,SUS00544,Linda,Miller,61.0,Female,Other,VIC00741,Patricia,Garcia,53.0,Male,6647322941,Hands/Feet,Critical,Closed,Arrest Made,1.0,22024.01,True,Incident at 5221 Oak Ave. Officer responded at scene.,True,,,False,8.0,4,11012.0
INC004987,Breaking & Entering,Northwest,Fairview,CA,717 Maple Dr,36.007043,-87.14158,2018-11-01,OFF0136,Jessica,Johnson,3346,SUS00715,James,Jackson,73.0,Female,Black,VIC00008,Carol,White,77.0,Female,8891713419,Unknown,Critical,Open,Arrest Made,4.0,10274.86,True,Incident at 717 Maple Dr. Officer responded at scene.,True,2018.0,11.0,False,4.0,4,2054.97
INC001300,Homicide,Southeast,Lakewood,PA,5929 Washington Ave,36.549199,-94.6682905,2018-06-16,OFF0105,Jessica,Torres,2390,SUS00154,James,Williams,19.0,Female,Unknown,VIC00039,Jennifer,Torres,44.0,Unknown,3179532721,Hands/Feet,Low,Open,Arrest Made,3.0,19861.22,False,Tidak ada catatan tambahan.,True,2018.0,6.0,True,25.0,1,4965.3
INC004812,Drug Offense,South,Fairview,CA,1555 Cedar Lane,42.162701,-86.976832,2019-09-07,OFF0029,James,Anderson,6558,SUS00016,Barbara,Jones,15.0,Male,Other,VIC00331,Mark,Smith,76.0,Male,7586368103,Unarmed,High,Under Investigation,Warning Issued,0.0,24725.4,False,Incident at 1555 Cedar Lane. Officer responded at scene.,True,2019.0,9.0,True,61.0,3,24725.4
INC003470,Arson,Northeast,Fairview,NY,1499 Sunset Blvd,36.552327,-74.00597,2023-04-06,OFF0027,Sarah,Moore,6582,SUS00351,William,Scott,46.0,Unknown,Unknown,VIC00724,Sarah,Smith,48.0,Male,8184271721,Hands/Feet,High,Pending,No Arrest,4.0,11794.53,False,Tidak ada catatan tambahan.,True,2023.0,4.0,False,2.0,3,2358.91
INC001359,Drug Offense,Southeast,Maplewood,IL,5523 Maple Dr,30.835527,-92.98371,2021-02-14,OFF0132,Karen,Harris,5161,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00596,Michelle,Thompson,15.0,Male,9943888458,Hands/Feet,Low,Under Investigation,Arrest Made,4.0,11619.54,False,Incident at 5523 Maple Dr. Officer responded at scene.,True,2021.0,2.0,True,31.0,1,2323.91
INC001191,Domestic Violence,Midtown,Hillcrest,OH,6870 Elm Blvd,43.330737,-81.816144,2020-06-14,OFF0075,Linda,Harris,4002,SUS00555,Carol,Martin,31.0,Male,Unknown,VIC00917,Jennifer,Anderson,26.0,Male,2443715023,Firearm,Low,Closed,No Arrest,2.0,7832.31,False,Tidak ada catatan tambahan.,True,2020.0,6.0,True,5.0,1,2610.77
INC001903,Sexual Assault,South,Hillcrest,TX,714 Park Rd,26.238669,-86.372605,2019-04-09,OFF0116,James,Miller,5135,SUS00262,Karen,Walker,32.0,Female,White,VIC00726,Thomas,Allen,50.0,Male,5634675476,Knife,Medium,Under Investigation,No Resolution Yet,5.0,18098.4,False,Incident at 714 Park Rd. Officer responded at scene.,True,2019.0,4.0,False,18.0,2,3016.4
INC001131,Sexual Assault,Northwest,Lakewood,IL,3376 Oak Ave,45.965233,-86.621788,2018-09-06,OFF0039,Susan,Anderson,9215,SUS00514,Michael,Wright,54.0,Other,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Hands/Feet,Low,Closed,Warning Issued,2.0,23368.41,False,Incident at 3376 Oak Ave. Officer responded at scene.,True,2018.0,9.0,False,4.0,1,7789.47
INC002127,Arson,Southeast,Hillcrest,NY,7981 Park Rd,42.72938,-112.538888,2024-11-15,OFF0047,Susan,Miller,6433,SUS00237,Mark,Jackson,35.0,Male,Unknown,VIC00931,Jennifer,Allen,69.0,Female,6219426394,Unknown,Low,Closed,No Resolution Yet,0.0,20905.84,True,Tidak ada catatan tambahan.,True,2024.0,11.0,False,34.0,1,20905.84
INC002896,Theft/Larceny,Midtown,Centerville,TX,2949 Main St,28.378874,-71.865312,2018-03-18,OFF0054,Mary,Moore,9881,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00183,Daniel,Thomas,50.0,Male,7888053865,Unarmed,Critical,Closed,Warning Issued,3.0,1639.58,False,Incident at 2949 Main St. Officer responded at scene.,True,2018.0,3.0,True,4.0,4,409.9
INC000674,Hacking,North,Lakewood,AZ,4298 Maple Dr,34.16262,-91.105707,2019-11-16,OFF0140,Carol,Nguyen,6707,SUS00586,Sarah,Wilson,24.0,Unknown,Other,VIC00081,Ashley,Lee,12.0,Female,8354678443,Unknown,Critical,Open,Warning Issued,2.0,42398.6,False,Incident at 4298 Maple Dr. Officer responded at scene.,True,2019.0,11.0,True,12.0,4,14132.87
INC002177,Drug Offense,North,Oakdale,GA,3997 Washington Ave,47.02185,95.2854,2021-02-15,OFF0026,Jennifer,Walker,1363,SUS00425,Mary,Williams,36.0,Female,Unknown,VIC00621,Nancy,Garcia,90.0,Female,7365448135,Knife,Critical,Closed,No Arrest,1.0,17587.99,True,Incident at 3997 Washington Ave. Officer responded at scene.,True,2021.0,2.0,False,54.0,4,8794.0
INC91996,Kidnapping,West,Maplewood,PA,8136 Oak Ave,41.910075,-98.97996,2021-03-23,OFF0042,Charles,Torres,7512,SUS00603,Barbara,Davis,28.0,Female,Black,VIC00140,Charles,Wilson,58.0,Unknown,6403686594,Knife,Critical,Closed,Arrest Made,4.0,24725.4,True,Tidak ada catatan tambahan.,True,2021.0,3.0,False,30.0,4,4945.08
INC000604,Assault & Battery,Northeast,Springfield,OH,577 Lincoln St,33.781617,-70.350429,2024-06-15,OFF0143,Karen,Scott,3626,SUS00390,Thomas,Johnson,15.0,Male,Hispanic,VIC00732,Anthony,Smith,80.0,Female,8897845757,Unknown,High,Closed,Dismissed,3.0,10538.92,True,Incident at 577 Lincoln St. Officer responded at scene.,True,2024.0,6.0,True,65.0,3,2634.73
